freebase_id,nominations,wins
/m/09_6gb,1,4
/m/0c3zjn7,6,2
/m/0gg7wj_,5,2
/m/05g1dn,20,7
/m/0d2l2_,5,0
/m/04swgbz,4,8
/m/0gf8prt,2,4
/m/0bv6g3c,0,0
/m/031786,44,13
/m/04f46y,2,3
/m/06wp7r,6,2
/m/04f46l,2,1
/m/0ds8504,7,10
/m/03wg_n2,6,3
/m/0639hk,2,2
/m/027dv2c,0,0
/m/0dnw1,13,11
/m/02vyyl8,9,3
/m/09mr5q,0,0
/m/03cn57h,2,2
/m/0bp1j7,1,2
/m/0j24d7j,0,2
/m/09trf5,0,4
/m/080g_jt,0,0
/m/04cs64p,3,5
/m/04czjtm,3,0
/m/06v_2g,0,0
/m/0fkhml,11,10
/m/09z2b7,32,16
/m/0fd4x,16,7
/m/03c7kv0,4,0
/m/0j3dws9,42,11
/m/03wcjtz,1,9
/m/06t6vl,2,1
/m/03b92p,4,0
/m/0k3m48j,2,5
/m/01lsl,13,11
/m/05b3mqk,16,8
/m/0d5jxc,2,1
/m/0bn3mz,0,0
/m/0jsf6,21,17
/m/0ckr7s,1,1
/m/03c34b9,1,1
/m/026kcwj,6,2
/m/0h3l9p5,21,9
/m/0cm7xhf,0,3
/m/0ccb7_,7,0
/m/03qjyqp,0,0
/m/0b4vcg,10,4
/m/0c0pm0,0,8
/m/031h9k,6,7
/m/01kf3_9,6,1
/m/0dlksj_,2,1
/m/01f7g_,25,5
/m/0gtx63s,2,3
/m/01f7gh,21,7
/m/02q2wl3,0,0
/m/04gz04,3,2
/m/0fm67q,0,0
/m/07qh55,3,0
/m/05p8vhd,5,2
/m/06sgwt,4,3
/m/0qmjd,14,3
/m/01fkdb,0,0
/m/0dt8xq,34,20
/m/0d6_s,21,4
/m/039yp5,17,3
/m/0b6hqly,3,0
/m/02q1hzy,2,0
/m/014l6_,11,8
/m/034qjy,9,10
/m/0j3dg56,0,0
/m/0795_5,10,3
/m/02vvh6j,0,0
/m/0fbwkf,0,0
/m/04lqvly,63,46
/m/0dmn0x,38,80
/m/047bynf,27,5
/m/04cx0gd,10,6
/m/026rdr,4,3
/m/0h37n51,3,1
/m/0gmbn4j,3,0
/m/041dms,0,0
/m/02vqc77,4,0
/m/0j8d_fh,3,1
/m/07xgtc9,0,0
/m/047cxf8,1,2
/m/0dxmhp,0,0
/m/07nvl4,0,0
/m/05n1pq,8,4
/m/01j65x,3,5
/m/080d_jc,2,3
/m/0g131p,0,0
/m/051_sx,3,1
/m/08frc4,1,1
/m/03459x,11,6
/m/02fqgf,13,5
/m/05smr2,5,2
/m/0g1x18,0,0
/m/0gfsq9,23,9
/m/04j329z,8,12
/m/0c34fy,0,3
/m/02prw4h,14,8
/m/09r94m,57,29
/m/0jjy0,34,3
/m/0kv5zc,2,0
/m/0c7z7q,2,3
/m/03chkhh,0,16
/m/0drndg,2,0
/m/02xqbq,0,0
/m/0g8zn3,5,6
/m/0cc7_tq,11,6
/m/0bs6s4s,3,0
/m/04066p,3,0
/m/02tgd2,3,5
/m/027yks7,11,4
/m/0c1qntp,2,0
/m/0cc8fxm,1,1
/m/03prz_,11,15
/m/0crfqmt,2,2
/m/0d2fvy,2,2
/m/0g06hx,0,0
/m/01pjzv,2,0
/m/0ch2k69,3,4
/m/026rxk5,2,0
/m/09v12js,6,0
/m/0cqr0q,11,7
/m/07kdkfj,2,2
/m/04jc6r7,4,6
/m/0641dn7,10,5
/m/064r9j,5,4
/m/027c99q,0,0
/m/03b_0rx,3,0
/m/05mc0v,6,1
/m/0j7l95d,12,5
/m/09qs_s,3,2
/m/0cqt1m,21,9
/m/03vyw8,8,2
/m/02806g,3,4
/m/076y2g_,2,2
/m/03dwqf,15,6
/m/01j9d0,26,15
/m/0606zm,2,0
/m/042fgh,7,3
/m/04s1zr,11,0
/m/07b64x,0,0
/m/06dnsm,9,4
/m/0kv2hv,9,8
/m/0gd0c7x,46,6
/m/0808t3w,3,8
/m/0k4d7,6,11
/m/04144dl,15,0
/m/03_wm6,22,4
/m/02rbm3z,2,4
/m/0cld7h,4,0
/m/03rgp1,16,1
/m/0cvv_y,1,1
/m/07p12s,9,1
/m/03hhm3g,7,4
/m/03nvp0y,0,0
/m/0gxyd6,1,1
/m/033pck,6,5
/m/026nt_p,1,8
/m/03tb_8,12,2
/m/06l9q0,4,1
/m/053xf9,0,0
/m/05qkd0,0,0
/m/02mzvv,19,12
/m/05h03w,2,1
/m/07cfg,0,4
/m/0dz6ck,0,0
/m/03tb__,3,2
/m/03d019n,1,2
/m/0gkx8d,1,3
/m/01rxyb,103,30
/m/045ddy,0,0
/m/02vn9my,7,4
/m/063drh,10,1
/m/05mj4d,0,0
/m/0djkrp,15,2
/m/058q46,8,2
/m/0gx_zp9,0,0
/m/07n9_3x,3,4
/m/0hz7my6,0,0
/m/02qtv2,4,0
/m/026p_4l,6,17
/m/043q347,0,0
/m/0dgqlnx,30,5
/m/02x0fs9,36,7
/m/0js8x0k,11,3
/m/02qtvw,0,2
/m/06n4_l,6,0
/m/0514m7q,2,5
/m/0h4y6y7,0,0
/m/077pmx,8,1
/m/059lwy,3,4
/m/0c_kl6,2,2
/m/02tjl3,28,11
/m/05t05hj,2,0
/m/056n0f,3,3
/m/04pygz,3,3
/m/01jntj,5,1
/m/047v27,2,0
/m/027l_s2,2,0
/m/0gymfz,0,0
/m/0hn8j9w,5,0
/m/02zzbh,0,0
/m/05fmtz,13,5
/m/026xqc,1,9
/m/0276v80,2,5
/m/03lvwp,15,5
/m/07630r,0,0
/m/0h134d0,0,0
/m/0gh8v1n,0,0
/m/026wy_s,0,0
/m/08q9r7,0,0
/m/064lgjs,0,0
/m/0c6qbb,3,0
/m/02bqvs,7,2
/m/02bqvb,7,3
/m/09xbpt,5,1
/m/02pmp2p,2,4
/m/0dshmb,21,11
/m/03hwtr,3,1
/m/01pbtz,7,5
/m/02rrjr5,7,7
/m/03xcx9,0,0
/m/07vwm0,1,1
/m/03k9dt,2,2
/m/02q87z6,24,4
/m/0gjtfm,1,1
/m/05b6rdt,34,20
/m/026z7l6,3,2
/m/07k3zl,0,0
/m/02yxbc,22,1
/m/0c50k1,0,0
/m/08m5h3,37,29
/m/0jkwz1w,2,0
/m/02qnxd8,0,0
/m/036z1n,0,0
/m/07ww784,1,3
/m/07kg878,3,1
/m/09qpxm,1,2
/m/0j289h9,5,3
/m/04mkgh,0,0
/m/03whlgj,4,1
/m/0g9z69t,6,4
/m/044rfh,11,8
/m/05mqx7d,5,13
/m/0qlz9,9,5
/m/0df2zx,0,0
/m/02pl2kj,0,0
/m/016g9c,6,1
/m/02vm9qt,2,1
/m/02vpngx,7,5
/m/07nc_n,13,22
/m/08yf3q,7,0
/m/09sgw8,3,4
/m/02vq_sn,15,12
/m/07pjlc,3,2
/m/0d2v31,19,6
/m/0g78x0,2,0
/m/03ndzs,19,17
/m/05zy8v6,11,0
/m/0b73yfl,14,12
/m/02my7z,17,1
/m/07chp9,0,0
/m/09bdmc,0,0
/m/0jdgr,6,2
/m/02rcqhf,0,0
/m/01vg3r,12,1
/m/07yctqp,4,0
/m/01q7h2,7,3
/m/07xf6y,5,1
/m/07_fj54,3,0
/m/0bwm0yf,0,0
/m/07bmgl,2,0
/m/09gg_gm,5,6
/m/0gfghtb,4,0
/m/06y79v,11,4
/m/02731xp,4,1
/m/05zqzt5,9,3
/m/0cyn0z,2,2
/m/077dw1,4,0
/m/091xrc,3,0
/m/0426fc,4,0
/m/079yd5,0,11
/m/04fvyx,12,9
/m/07sc1,4,4
/m/05t6js,3,2
/m/01pptc,9,0
/m/0crdw25,2,0
/m/0140g4,9,0
/m/080pfnc,21,6
/m/07tt8f,4,0
/m/0cn_x67,0,0
/m/026y3vk,8,1
/m/0dl6wg4,19,3
/m/052zsk,0,0
/m/0y_9q,38,55
/m/0gwv8j,8,5
/m/037xlx,12,1
/m/0gz5fq,0,0
/m/01cssf,29,15
/m/0kv2w7,0,0
/m/01jrbb,63,49
/m/01tdmp,8,2
/m/0h1f05q,0,0
/m/03hh6dl,15,17
/m/01jrbv,25,7
/m/01ry_x,8,16
/m/015yl2,3,1
/m/02cxj_,8,6
/m/03gkr0,0,0
/m/09tqkv2,133,29
/m/0f12l0,0,0
/m/08tvpd,3,9
/m/04jlqwx,0,0
/m/02q9_07,0,0
/m/01kff7,17,16
/m/027105w,0,0
/m/03cqwqh,2,1
/m/0dlpp,2,3
/m/0dlm9dq,14,1
/m/049932,4,1
/m/07lb3z,2,6
/m/034g6c,0,0
/m/0fp2lc,0,0
/m/03cs92y,4,1
/m/04sn95,0,0
/m/07n9mc,0,0
/m/0407yfx,48,20
/m/04m_35x,0,0
/m/07vwvd,4,2
/m/05kx60,9,1
/m/0642ykh,19,2
/m/02r8_g6,14,7
/m/0749gc,15,7
/m/02q357z,3,2
/m/0bql47,0,0
/m/09l9cw,0,0
/m/0k2kxkc,0,0
/m/0h7l2ht,0,0
/m/031tc2,2,1
/m/01cms4,4,0
/m/07rhyj,7,9
/m/0cnysfs,12,11
/m/04h4c9,35,17
/m/01c9d,14,17
/m/073bl9,2,0
/m/01sr58,0,0
/m/0kv0_1,2,0
/m/03by30b,8,1
/m/03qpr2,3,2
/m/02qqb23,1,3
/m/04_1220,3,6
/m/09x_bk,3,1
/m/0gc_c_,9,2
/m/06427y3,15,28
/m/09kfykp,7,9
/m/0gvn75y,8,19
/m/0137wc,0,0
/m/05n8jx,11,0
/m/03ctl6t,1,2
/m/09n5sx,0,0
/m/027wwpw,10,2
/m/0dl0sj,0,0
/m/03nrspy,0,0
/m/05n3cc,2,1
/m/01s3vk,24,10
/m/026y22v,0,0
/m/0gh8bt9,0,0
/m/051n5m,0,0
/m/09sjjp,0,0
/m/0dq626,9,3
/m/0gj967f,7,6
/m/0dmmgl,2,0
/m/04g0tc8,3,1
/m/01rnly,8,1
/m/032cgb,3,1
/m/01tfy7,0,0
/m/05p09dd,7,10
/m/02z2q8r,9,4
/m/0fc9sq,2,3
/m/03cnzcr,4,6
/m/08ltx2,23,19
/m/0jwxg8m,0,0
/m/09v8clw,31,3
/m/015qnh,4,1
/m/07tj4c,7,3
/m/0j8f1yh,3,2
/m/053rxgm,5,3
/m/0k0rzsv,3,0
/m/0gfj96z,5,7
/m/0cdv3c,0,0
/m/0jkyb3n,9,1
/m/027_htd,24,18
/m/07k2mq,69,37
/m/0bcww9w,0,0
/m/09146g,39,15
/m/0ft8g4,0,0
/m/06ctpy,27,21
/m/063_8ts,0,0
/m/03936g,8,7
/m/052f6t,9,0
/m/05582v,0,0
/m/02wgk1,60,25
/m/018f9n,0,0
/m/0dllvzx,42,26
/m/014nq4,8,3
/m/0h_95j4,6,19
/m/0274ft,0,0
/m/04y7nj,3,2
/m/04f0crb,0,0
/m/0dyzm9,0,0
/m/04l5bx,4,3
/m/0b3n61,11,4
/m/0jvnn,5,3
/m/0js8wph,19,8
/m/0p_tz,14,11
/m/0175k8,1,5
/m/014hr,7,12
/m/0c099f9,0,0
/m/0gx1bnj,3,0
/m/0prv8,0,0
/m/0czyxs,24,12
/m/04zh_7,8,1
/m/0c1xxx,4,9
/m/0661q3h,11,2
/m/0j29bv1,1,2
/m/047n8r,0,0
/m/05n_15s,0,0
/m/0g3t6c,2,0
/m/0287c4r,0,0
/m/03whwvj,2,1
/m/027yrpt,0,0
/m/0bh8tgs,16,4
/m/0h_f20b,5,0
/m/0g9prrz,0,0
/m/0gfg7zn,9,5
/m/0ffrgj,2,0
/m/0994bg,2,5
/m/09vs4v_,3,3
/m/0g42x0f,0,0
/m/0hhggp1,0,0
/m/02dxwj,0,0
/m/027gy0k,12,1
/m/047s1c8,4,1
/m/06zlz0,2,0
/m/02r4475,3,2
/m/02v5r5,1,1
/m/07sr97,9,4
/m/07nr0s,7,8
/m/02zj44,5,1
/m/042g97,7,2
/m/06_w9f,0,0
/m/0dq7_5,0,0
/m/05fw0j,2,0
/m/0fbjb1,0,0
/m/04yccl,4,1
/m/03259y,0,0
/m/05k676,2,2
/m/09v75b4,4,1
/m/0gyvj60,25,3
/m/02pyy38,14,16
/m/04j0qmt,0,0
/m/07l50p1,2,10
/m/0h1f30d,0,0
/m/0c0_ph,0,0
/m/07kdp25,0,0
/m/04p7221,0,0
/m/06gvhx,1,1
/m/01qb5d,41,6
/m/02fqxm,23,5
/m/05dcnp,4,2
/m/0km6w6l,2,0
/m/09fdpq,0,0
/m/03csn9s,6,5
/m/06z8s_,20,4
/m/07l5v6,0,0
/m/04_181,6,11
/m/03cwwl,3,6
/m/0gy22ry,3,0
/m/02mmwk,49,16
/m/01pgp6,17,17
/m/0fpmrnk,74,22
/m/0b7l4x,0,4
/m/0h96hd7,3,2
/m/019h82,0,0
/m/03phtz,4,1
/m/0bs4bbs,0,0
/m/07lyw_,3,0
/m/0dgqy8z,7,1
/m/03h5crb,8,6
/m/03qkxh9,0,0
/m/09h5k1,0,0
/m/01r6s5,3,0
/m/099058,0,0
/m/05q8lcs,5,2
/m/08f8mg,4,6
/m/026qtvd,0,0
/m/025n07,14,4
/m/0407pzp,3,0
/m/0dgq24j,6,3
/m/05c26ss,20,3
/m/0372j5,3,5
/m/097glj,14,5
/m/03c2d28,0,0
/m/0gg74r6,5,0
/m/02vr3l1,2,1
/m/03wx67,3,2
/m/0c80lf,5,0
/m/02t4wl,0,0
/m/02z2wxm,2,4
/m/0921ps,3,0
/m/02dglg,41,20
/m/0b3w_9n,4,0
/m/028_x9,2,0
/m/05tgks,8,1
/m/01y_sf,10,11
/m/02t4w7,4,1
/m/09rwjll,0,0
/m/07by0n,3,0
/m/03cx4n7,0,0
/m/045690,0,0
/m/02vwz1j,7,2
/m/06bvb7,5,3
/m/0c1m4vc,0,0
/m/0jsh72x,4,6
/m/0csmjl,4,0
/m/09g96w7,3,0
/m/08mc_x,4,1
/m/04czgnm,5,2
/m/04xnsh,0,0
/m/0b6ft5,0,0
/m/02pgzsp,11,8
/m/02plcg5,2,1
/m/033dbw,24,3
/m/0cc703f,2,0
/m/085lc5,0,0
/m/063zzkb,5,5
/m/06chlt,5,4
/m/02x18l,2,0
/m/03bz_6q,3,3
/m/02mrcx,2,0
/m/0bm3nt,32,17
/m/0f4rvf,12,1
/m/0gwz7hn,4,1
/m/02w868r,0,0
/m/0277rs9,7,8
/m/08zjv6,0,0
/m/0gttpdf,1,3
/m/0421v9q,20,7
/m/06v9_x,0,0
/m/072w70,3,1
/m/02qhcj5,13,6
/m/01hv3t,69,40
/m/077v2z,18,4
/m/04j2n3w,1,1
/m/0676by,1,1
/m/0564js,0,0
/m/0kvd_j,0,2
/m/065xz4m,0,6
/m/07cyl,50,70
/m/0j6520m,0,0
/m/06wn0b,2,1
/m/0kv36n,3,1
/m/0kv8hf,0,2
/m/0ddjy,23,23
/m/041cpw,7,2
/m/04n2c6w,3,1
/m/0gpq_k,0,0
/m/0dr_9t7,19,10
/m/0cfhfz,10,9
/m/0gqxgh,0,0
/m/09gb_4p,150,23
/m/0f4pvg,13,3
/m/04m257l,8,8
/m/033856,6,0
/m/0gm2_0,11,1
/m/02r219n,1,1
/m/0bn7zh,0,0
/m/0gmf0h9,17,12
/m/08jblf,4,2
/m/03cnpfm,1,1
/m/0gx8_8s,7,2
/m/08481w,18,2
/m/02pjg9_,3,0
/m/02pmlhm,8,7
/m/0pc62,51,14
/m/026w73t,2,1
/m/03w9gp_,2,6
/m/02fhm6,2,3
/m/0kvck8,2,1
/m/05rkmv,15,0
/m/0d2gyb,1,1
/m/0bm2nq,15,3
/m/03d243x,2,1
/m/05b4f1,0,2
/m/076x1_y,0,0
/m/0323y3,4,0
/m/0l8n_vv,1,7
/m/0811_b,5,1
/m/0695g8,8,1
/m/0b62y7,1,1
/m/02qcjl,8,5
/m/09896k,2,1
/m/06tydt,30,2
/m/0809s7n,0,0
/m/0cdg83,0,0
/m/0glzyb2,3,2
/m/02pp0b5,0,0
/m/01r92q,14,3
/m/08q72t,3,0
/m/09czt5,0,0
/m/0c1gbgf,7,5
/m/03kbgg,0,0
/m/06g7gv,0,0
/m/02q0np5,2,1
/m/02r8xy1,0,0
/m/05c1msq,3,8
/m/06yt3z,3,1
/m/018rvr,11,3
/m/09ngxq,4,3
/m/02825nf,15,2
/m/0h2jwqv,5,4
/m/07k_r0,0,0
/m/02x2jl_,4,2
/m/0fphf3v,8,2
/m/09twgd,4,0
/m/0gwn31_,66,12
/m/04043ls,0,0
/m/0g9pgk,5,5
/m/048p_g,4,0
/m/03c5cgj,3,5
/m/029p20,0,0
/m/03kx49,11,4
/m/072hx4,15,22
/m/0d6ycj,0,4
/m/05m_6b6,4,3
/m/03820v,1,1
/m/0d3m6w,6,4
/m/0325n5,0,0
/m/0bx_8h8,0,0
/m/0d8mr_,0,0
/m/02qg4xb,4,2
/m/03_zr8,0,0
/m/02qzrt_,0,0
/m/0f_5yn,8,2
/m/02z455t,3,5
/m/08v6y0,0,0
/m/047pzmk,0,0
/m/0270qwm,0,0
/m/027ywq,5,0
/m/05g4vw,0,0
/m/02z7lxy,0,0
/m/03n785,4,2
/m/0f3wxj,4,1
/m/0gt14,12,5
/m/03bjqf,13,1
/m/04bqtt,0,0
/m/04yfwwz,1,1
/m/0gtv736,6,3
/m/06ptw1,9,5
/m/0mdlf,10,1
/m/04fblm,1,1
/m/03gyr36,39,32
/m/02p14v,0,0
/m/05c2qsc,7,6
/m/03y9053,0,0
/m/01xbxn,16,3
/m/079cts,0,0
/m/064ppbb,6,3
/m/0gg5qcw,36,9
/m/032xyp,7,5
/m/0b2zkz,0,0
/m/0bc22_j,2,0
/m/07kgq4n,9,6
/m/03q349,4,0
/m/08f4d2,0,0
/m/0gxrns3,1,2
/m/056glj,0,0
/m/0gtv7pk,6,2
/m/06_wqk4,12,7
/m/03r58n,11,7
/m/09w9gm,3,0
/m/05h12k,11,3
/m/084q54,3,4
/m/03ykjs,0,0
/m/0280j9g,6,7
/m/0bntlf,1,1
/m/03c_4fq,0,0
/m/0jwxd9l,0,0
/m/0d7lys,0,0
/m/0g6j0h,2,0
/m/03twd6,6,3
/m/0fn46x,3,0
/m/0k20s,13,12
/m/059rc,10,5
/m/03y9n_,9,0
/m/05lv2p,12,4
/m/0b5644,4,0
/m/056_s1,3,13
/m/05p4097,12,10
/m/0f4fk9,0,0
/m/0jwr_2k,0,0
/m/03wlg5,6,12
/m/05qr83,0,0
/m/034fs1,6,1
/m/03cw411,48,26
/m/0gxrn7l,32,9
/m/04csryh,11,14
/m/0fphfqt,13,28
/m/0d5gzn,0,5
/m/02thnm,2,1
/m/0cb8fr,1,10
/m/09gkbty,9,2
/m/0308n2,0,0
/m/0jdr0,4,5
/m/06r6r_,0,2
/m/03w9fwk,0,0
/m/0brfjd,4,5
/m/0c0j58,0,0
/m/0dnvn3,4,6
/m/02gs6r,0,4
/m/02vrt_0,3,0
/m/036cds,24,55
/m/0k2r1,4,6
/m/0h30cr,4,10
/m/034qzw,13,1
/m/03mm31,3,0
/m/06116h,1,1
/m/0fr8qg,7,11
/m/02rrfzf,10,2
/m/0ph12,2,0
/m/032_76,8,3
/m/03rvz7,0,0
/m/02qgc_9,4,8
/m/026lxdb,1,2
/m/0clsl7,5,0
/m/02py4c8,43,67
/m/03cthjw,1,2
/m/02jxrw,47,17
/m/09gg0t,0,0
/m/028b83l,8,6
/m/0b73wst,3,1
/m/02l11z,8,3
/m/0g9zh7j,0,0
/m/02rfv_r,1,3
/m/02wsrd9,4,0
/m/0js8wll,19,12
/m/064j_8v,5,1
/m/0cc7kxx,0,0
/m/0g7nb_,0,2
/m/03mqpg,5,2
/m/0k443,0,3
/m/03c96rq,2,3
/m/09gcnc3,0,0
/m/05b_fl,2,1
/m/027wmgz,17,9
/m/035w62,10,9
/m/06nqyx,4,5
/m/0gfrmr3,4,1
/m/0272_vz,27,16
/m/042vk0,0,0
/m/05k2xy,2,3
/m/0gmdgng,6,6
/m/03lrx2,1,2
/m/01f86c,0,0
/m/03fygl,0,0
/m/0dddhtz,0,0
/m/06w2m6j,0,0
/m/077q8x,9,10
/m/0466rvs,0,0
/m/01kjr0,7,4
/m/0gmcwlb,204,162
/m/05yxmk,2,0
/m/0fq9_5t,0,0
/m/04jnd16,7,7
/m/07jc4b,0,0
/m/04w2c6,0,0
/m/04v8ls,10,4
/m/027qnnc,1,2
/m/04tty2,0,0
/m/05nkzg,2,2
/m/02r68gh,0,3
/m/0hj0v,0,2
/m/07kgfgx,0,0
/m/03wccpk,0,0
/m/01jjb4,0,6
/m/0g79hd,0,0
/m/09cgwl,12,7
/m/09v2t3t,5,14
/m/047vldj,0,0
/m/0j_nw,0,0
/m/02ml14,7,5
/m/05ghrx,2,2
/m/034hwx,7,4
/m/02ml1k,6,1
/m/027s_4f,2,1
/m/03xf_m,55,53
/m/049r46,3,0
/m/08jml6,13,0
/m/09gk347,0,0
/m/04j9wk9,2,2
/m/0g56q28,1,1
/m/0g_tgm,0,0
/m/046qwc,19,15
/m/03cwlpq,1,1
/m/045lgd,1,1
/m/0fh2v5,89,49
/m/04j2ckv,0,2
/m/0b_d_v6,0,0
/m/031hcx,47,17
/m/04v9nx,28,16
/m/05mrf_p,57,33
/m/091z_p,115,109
/m/0fpp775,7,2
/m/02q0mkd,0,0
/m/0hx6r,4,1
/m/0bct6f,5,2
/m/06w9jvy,0,0
/m/0hglsxf,0,0
/m/080sh0,0,2
/m/06c753,4,2
/m/0gfrkf8,0,0
/m/0125xq,39,10
/m/03ffcz,8,6
/m/026_xzq,3,7
/m/0gx8qlq,4,0
/m/04ghz4m,13,3
/m/02q_76b,0,0
/m/02wc6sp,2,0
/m/05znxnw,5,1
/m/0583hr,2,1
/m/05b2jj,3,0
/m/0dn731,0,0
/m/07f458,0,0
/m/07d89s,0,0
/m/0k8w6bl,4,7
/m/04znzp,4,0
/m/09z9lp7,4,4
/m/0gz_fn4,0,0
/m/01rwyq,24,19
/m/03wmd4,2,0
/m/06dznl,3,3
/m/02qwz6z,0,2
/m/06s5ct,0,0
/m/0fpv_3_,134,81
/m/03m6n0t,4,10
/m/0bs5vty,103,26
/m/0415ggl,4,3
/m/0j3d8n7,32,9
/m/06_wgym,0,3
/m/0296vv,14,6
/m/0gy31qz,0,0
/m/0cty5n,4,3
/m/0dkxb6,2,0
/m/04f3t65,0,0
/m/03bzjpm,4,1
/m/02x4r6x,6,8
/m/0bb2sh,0,0
/m/01vksx,104,38
/m/03gyqwc,3,2
/m/04n6500,0,3
/m/0830vk,12,2
/m/04g73n,15,4
/m/0b73p7y,21,10
/m/047rxh6,0,0
/m/09fqgj,11,5
/m/04b7hj,4,2
/m/0h69217,4,0
/m/07hvh,14,10
/m/02q2jw,0,0
/m/0d8w2n,9,7
/m/088rd9,0,0
/m/0kv4zk,0,0
/m/07ghq,7,8
/m/06gb1w,40,7
/m/02pb2bp,4,1
/m/0fblh1,6,3
/m/04h5k9,1,1
/m/0bk6nc,1,1
/m/0g9ny0,2,0
/m/03h4fq7,0,0
/m/048qrd,15,2
/m/0170th,35,22
/m/07h9gp,3,1
/m/03gd4q,1,6
/m/03c_k83,1,3
/m/0h1hf_3,0,0
/m/0422v0,12,10
/m/05n9yq,0,0
/m/061_ky,6,1
/m/0872p_c,42,11
/m/08009d,0,0
/m/0b__rrt,0,2
/m/0pv54,17,4
/m/04jvy0,26,44
/m/0h95zbp,7,2
/m/0822j,14,18
/m/08ldl8,6,3
/m/04_2tf,17,6
/m/02qhlwd,11,3
/m/09yqn5,2,1
/m/0bs21hp,1,6
/m/0b5yzp,14,20
/m/0h4p_9,1,3
/m/0j24lx8,6,8
/m/016kn6,8,2
/m/03m425h,0,0
/m/06d0fg,14,8
/m/04w7fk,7,0
/m/0b1klw,0,0
/m/03md7hc,13,46
/m/0k5fg,10,3
/m/09v3jyg,25,2
/m/04xcdw,6,4
/m/0kvcq5,0,0
/m/0n40qmp,68,22
/m/03t97y,19,6
/m/02r1c18,80,17
/m/070g7,6,6
/m/06fhrc,0,0
/m/0bd9gv,5,4
/m/02hfk5,37,50
/m/02zl7_,1,2
/m/0bbyb3b,0,0
/m/07s43gs,8,4
/m/0gky16r,5,0
/m/08769f,0,0
/m/027bwty,4,1
/m/0dbpd_,13,13
/m/08slfh,5,1
/m/02qm_f,56,69
/m/02rr_zv,6,3
/m/0ch1hd8,0,0
/m/0kvds4,3,1
/m/04j2r7k,1,2
/m/05qfnl,4,0
/m/0bf_l7,3,0
/m/04g2ldh,6,3
/m/0dnn1j,3,3
/m/02rdvz1,0,0
/m/0dmbfm,0,0
/m/014zwb,8,6
/m/032_yq,0,2
/m/09gqjw6,5,1
/m/03qtlx,3,3
/m/02rz653,2,3
/m/02q02pk,0,0
/m/0g3g0y,0,0
/m/04j2_j9,2,2
/m/0fhwl7,0,0
/m/05zzfr4,2,0
/m/02x30r4,3,1
/m/05cbyms,0,0
/m/063h78,6,1
/m/088rzc,12,7
/m/05z28g,0,0
/m/03q5db,12,1
/m/063m9m,19,12
/m/051xr5y,1,1
/m/0gpvwt,4,2
/m/0gmcdx5,1,1
/m/0h3nj2q,2,0
/m/03ydvbz,35,19
/m/0crh528,0,0
/m/03wmwb,0,2
/m/04j31dn,6,3
/m/0bz6sq,11,3
/m/0cp0790,19,18
/m/07bxnb,0,0
/m/0p9pl,15,6
/m/0479tjc,10,1
/m/01hjwf,0,0
/m/05qbbfb,12,8
/m/0gslf1,7,6
/m/0272n7l,2,4
/m/05f7jsw,0,0
/m/085wc3,6,5
/m/0337wr,9,2
/m/064kkg,4,0
/m/01lpnm,0,0
/m/05mzfm0,6,13
/m/0dp_d8,0,0
/m/0211pk,9,13
/m/07h_rj,2,0
/m/04lg07,6,3
/m/042222,10,9
/m/071t7s,0,0
/m/02vs13v,0,0
/m/09gf4wq,0,0
/m/032sl_,16,5
/m/0gy74js,0,0
/m/0414_3,5,6
/m/0260bz,44,11
/m/09p2c8,0,0
/m/0cdm8s,7,6
/m/02hn6z,0,0
/m/0697_g,6,2
/m/01jw37,17,9
/m/0bc1k06,0,0
/m/07k6c3y,0,0
/m/059k85,6,2
/m/0hzmjsb,21,16
/m/07s99pc,4,1
/m/07xrm,16,2
/m/0ptx_,20,14
/m/02z3r8t,0,0
/m/08d1dj,12,10
/m/04ygfgl,0,0
/m/0b85mm,10,10
/m/0405t4,7,8
/m/071zqj,5,14
/m/0bdn0f,12,9
/m/0hzrb1g,5,0
/m/030bg4,1,1
/m/05b_cn_,2,9
/m/066b_n,5,1
/m/07k41d6,4,1
/m/0h2qbk,0,0
/m/0dr_xmk,2,0
/m/0fy59g,0,0
/m/04gjzxl,0,0
/m/07ts09,6,2
/m/03zs87,0,0
/m/026f06r,3,1
/m/0hgppgh,8,1
/m/075pz1,0,0
/m/031ssn,5,3
/m/0jt5kh_,0,2
/m/027krx2,2,0
/m/04sh80,8,1
/m/047fjjr,0,0
/m/070m8v,3,3
/m/023bc5,0,0
/m/03cd0x,8,13
/m/0g5838s,70,28
/m/014bhr,6,1
/m/0gllkt,24,32
/m/07q7nx,1,2
/m/02q4w0r,3,1
/m/0j43hy7,0,0
/m/05f7xf,4,0
/m/0crh5_f,19,45
/m/0bbxgb8,0,0
/m/034qrh,9,2
/m/027m67,9,17
/m/07try1,7,7
/m/0c9t0y,6,4
/m/0fgpvf,46,17
/m/097qky,7,5
/m/07615d,0,0
/m/0dsb4m2,0,0
/m/0gll4zv,0,0
/m/08tsm1,6,3
/m/09v4v1k,0,0
/m/0hhggxy,0,0
/m/02gtjg,2,1
/m/0csd19,0,0
/m/0drqjb,4,5
/m/02rx2m5,106,23
/m/03qfwq7,4,6
/m/03gq3j_,3,6
/m/0gy30w,14,0
/m/0b0s9s,2,0
/m/04zjrb,2,0
/m/05_wvb,2,0
/m/0dl5fx,0,0
/m/01ss20,8,4
